CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK,geometry
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329009.8650338948,2779018.3441557656,0,0,POINT (-1329009.8650338948 2779018.3441557656)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329021.1092437964,2779013.1652973527,0,0,POINT (-1329021.1092437964 2779013.1652973527)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1328990.2437466057,2779015.7515571294,0,0,POINT (-1328990.2437466057 2779015.7515571294)
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329000.5085557343,2779015.0006577773,0,0,POINT (-1329000.5085557343 2779015.0006577773)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329016.9495811532,2779016.9384884625,0,0,POINT (-1329016.9495811532 2779016.9384884625)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329019.9478085442,2779013.3767776745,0,0,POINT (-1329019.9478085442 2779013.3767776745)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329012.449972514,2779020.9203787167,0,0,POINT (-1329012.449972514 2779020.9203787167)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329017.7304757044,2779019.0374843283,0,0,POINT (-1329017.7304757044 2779019.0374843283)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329167.8873447024,2779053.426118844,0,0,POINT (-1329167.8873447024 2779053.426118844)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329175.6058302813,2779056.598223326,0,0,POINT (-1329175.6058302813 2779056.598223326)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329171.8221322172,2779064.1513647665,0,0,POINT (-1329171.8221322172 2779064.1513647665)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329127.5585157203,2779029.54096261,0,0,POINT (-1329127.5585157203 2779029.54096261)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329072.435762304,2779032.7109130593,0,0,POINT (-1329072.435762304 2779032.7109130593)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329068.8052936401,2779031.469048741,0,0,POINT (-1329068.8052936401 2779031.469048741)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329078.870448801,2779023.1974676154,0,0,POINT (-1329078.870448801 2779023.1974676154)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329051.3522961424,2779018.2737700045,0,0,POINT (-1329051.3522961424 2779018.2737700045)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329080.2627976206,2779021.4538796716,0,0,POINT (-1329080.2627976206 2779021.4538796716)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329062.274962208,2779028.9866637797,0,0,POINT (-1329062.274962208 2779028.9866637797)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329067.4996780278,2779018.2189331357,0,0,POINT (-1329067.4996780278 2779018.2189331357)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329066.1051920245,2779027.4972481118,0,0,POINT (-1329066.1051920245 2779027.4972481118)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329078.6597516867,2779028.1099023893,0,0,POINT (-1329078.6597516867 2779028.1099023893)
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329070.988273423,2779033.345713288,0,0,POINT (-1329070.988273423 2779033.345713288)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329065.4556204232,2779024.1021407885,0,0,POINT (-1329065.4556204232 2779024.1021407885)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329074.8216833477,2779031.491434689,0,0,POINT (-1329074.8216833477 2779031.491434689)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329076.05339144,2779024.6575621017,0,0,POINT (-1329076.05339144 2779024.6575621017)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329047.7312070427,2779239.2529315865,0,0,POINT (-1329047.7312070427 2779239.2529315865)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329071.2044221044,2779032.2469919343,0,0,POINT (-1329071.2044221044 2779032.2469919343)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329074.3188868233,2779022.0031673242,0,0,POINT (-1329074.3188868233 2779022.0031673242)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329059.9676690397,2779029.7111541587,0,0,POINT (-1329059.9676690397 2779029.7111541587)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329066.149657982,2779030.6188530084,0,0,POINT (-1329066.149657982 2779030.6188530084)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329161.854841416,2779245.7219236945,0,0,POINT (-1329161.854841416 2779245.7219236945)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329151.052026175,2779243.299044723,0,0,POINT (-1329151.052026175 2779243.299044723)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329148.0048152343,2779243.6480474905,0,0,POINT (-1329148.0048152343 2779243.6480474905)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329133.899658181,2779248.383244524,0,0,POINT (-1329133.899658181 2779248.383244524)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329132.605858412,2779247.708172788,0,0,POINT (-1329132.605858412 2779247.708172788)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329051.6594990275,2779239.2574897734,0,0,POINT (-1329051.6594990275 2779239.2574897734)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329053.231537152,2779230.450434766,0,0,POINT (-1329053.231537152 2779230.450434766)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329050.3252132034,2779238.9707732694,0,0,POINT (-1329050.3252132034 2779238.9707732694)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329058.2630646192,2779235.1493919063,0,0,POINT (-1329058.2630646192 2779235.1493919063)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329043.243477097,2779027.1662900466,0,0,POINT (-1329043.243477097 2779027.1662900466)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329181.5207863797,2779045.9105632617,0,0,POINT (-1329181.5207863797 2779045.9105632617)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329128.4689038205,2779038.9843571614,0,0,POINT (-1329128.4689038205 2779038.9843571614)
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329124.8610841848,2779027.0544579267,0,0,POINT (-1329124.8610841848 2779027.0544579267)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329173.7434209806,2779042.222051198,0,0,POINT (-1329173.7434209806 2779042.222051198)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329176.629153098,2779045.34181842,0,0,POINT (-1329176.629153098 2779045.34181842)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329177.6868178903,2779041.2094583674,0,0,POINT (-1329177.6868178903 2779041.2094583674)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329180.5327050474,2779040.2085348065,0,0,POINT (-1329180.5327050474 2779040.2085348065)
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329183.8517131414,2779036.757830488,0,0,POINT (-1329183.8517131414 2779036.757830488)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329171.0719047377,2779043.6894867104,0,0,POINT (-1329171.0719047377 2779043.6894867104)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329131.317666426,2779030.723404978,0,0,POINT (-1329131.317666426 2779030.723404978)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329136.9774740455,2779037.143010909,0,0,POINT (-1329136.9774740455 2779037.143010909)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329124.8331057574,2779036.7211877336,0,0,POINT (-1329124.8331057574 2779036.7211877336)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329076.7136502808,2779033.6055347673,0,0,POINT (-1329076.7136502808 2779033.6055347673)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329132.261607911,2779035.716909821,0,0,POINT (-1329132.261607911 2779035.716909821)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329125.6383776665,2779031.2609495185,0,0,POINT (-1329125.6383776665 2779031.2609495185)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329131.986132091,2779040.345750066,0,0,POINT (-1329131.986132091 2779040.345750066)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329181.737387269,2779046.8817906217,0,0,POINT (-1329181.737387269 2779046.8817906217)
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329122.499205613,2779034.74394757,0,0,POINT (-1329122.499205613 2779034.74394757)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329118.741544047,2779034.6795641254,0,0,POINT (-1329118.741544047 2779034.6795641254)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329110.060074672,2779029.024451718,0,0,POINT (-1329110.060074672 2779029.024451718)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329117.9007252308,2779036.3115096614,0,0,POINT (-1329117.9007252308 2779036.3115096614)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329116.9090537413,2779027.2756993566,0,0,POINT (-1329116.9090537413 2779027.2756993566)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329115.40140968,2779026.8525457354,0,0,POINT (-1329115.40140968 2779026.8525457354)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329121.6701090748,2779030.3160781167,0,0,POINT (-1329121.6701090748 2779030.3160781167)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329074.5453263968,2779030.1513012066,0,0,POINT (-1329074.5453263968 2779030.1513012066)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329066.0376138543,2779031.687499471,0,0,POINT (-1329066.0376138543 2779031.687499471)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329034.3726567202,2779021.8469254896,0,0,POINT (-1329034.3726567202 2779021.8469254896)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329099.3755899318,2779047.5264690495,0,0,POINT (-1329099.3755899318 2779047.5264690495)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329093.196992582,2779041.681937513,0,0,POINT (-1329093.196992582 2779041.681937513)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329085.8400389787,2779036.2748021022,0,0,POINT (-1329085.8400389787 2779036.2748021022)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329127.8365447684,2779053.7285856577,0,0,POINT (-1329127.8365447684 2779053.7285856577)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329131.237555699,2779050.9149010098,0,0,POINT (-1329131.237555699 2779050.9149010098)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329086.6195340506,2779038.968574775,0,0,POINT (-1329086.6195340506 2779038.968574775)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329078.6450723107,2779038.765748737,0,0,POINT (-1329078.6450723107 2779038.765748737)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329081.9968776125,2779049.449288215,0,0,POINT (-1329081.9968776125 2779049.449288215)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329077.3689695098,2779049.0371034835,0,0,POINT (-1329077.3689695098 2779049.0371034835)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329082.3271246233,2779038.725692158,0,0,POINT (-1329082.3271246233 2779038.725692158)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329086.9432864664,2779036.5684105256,0,0,POINT (-1329086.9432864664 2779036.5684105256)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329111.0966995275,2779042.0885799523,0,0,POINT (-1329111.0966995275 2779042.0885799523)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329255.8831801813,2779051.023493278,0,0,POINT (-1329255.8831801813 2779051.023493278)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329198.6254632638,2779052.454794746,0,0,POINT (-1329198.6254632638 2779052.454794746)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329204.1679071316,2779052.939821135,0,0,POINT (-1329204.1679071316 2779052.939821135)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329202.6018219444,2779045.048409837,0,0,POINT (-1329202.6018219444 2779045.048409837)
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329095.6254721913,2779041.514629862,0,0,POINT (-1329095.6254721913 2779041.514629862)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329244.1630865997,2779054.8127231584,0,0,POINT (-1329244.1630865997 2779054.8127231584)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329248.7108696364,2779053.249667365,0,0,POINT (-1329248.7108696364 2779053.249667365)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329254.4465715007,2779047.544038446,0,0,POINT (-1329254.4465715007 2779047.544038446)
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329256.254883852,2779053.2600599565,0,0,POINT (-1329256.254883852 2779053.2600599565)
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329246.2846941433,2779055.202390708,0,0,POINT (-1329246.2846941433 2779055.202390708)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329246.1559916001,2779060.0840016427,0,0,POINT (-1329246.1559916001 2779060.0840016427)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329249.8102013026,2779051.16607007,0,0,POINT (-1329249.8102013026 2779051.16607007)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329243.2273894404,2779059.7383992514,0,0,POINT (-1329243.2273894404 2779059.7383992514)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329248.9689721875,2779054.800132458,0,0,POINT (-1329248.9689721875 2779054.800132458)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329115.153851085,2779041.3350191526,0,0,POINT (-1329115.153851085 2779041.3350191526)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329197.2380368588,2779042.505834282,0,0,POINT (-1329197.2380368588 2779042.505834282)
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1328993.0368691387,2779014.4953923286,0,0,POINT (-1328993.0368691387 2779014.4953923286)
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329452.5586356237,2779230.758364842,0,0,POINT (-1329452.5586356237 2779230.758364842)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329452.403066515,2779228.84616079,0,0,POINT (-1329452.403066515 2779228.84616079)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329452.3090788755,2779231.0083629834,0,0,POINT (-1329452.3090788755 2779231.0083629834)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329449.9204073881,2779233.4697941937,0,0,POINT (-1329449.9204073881 2779233.4697941937)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329452.5800554545,2779229.8979773126,0,0,POINT (-1329452.5800554545 2779229.8979773126)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329449.1882964182,2779237.4493190236,0,0,POINT (-1329449.1882964182 2779237.4493190236)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329454.837348404,2779241.13751513,0,0,POINT (-1329454.837348404 2779241.13751513)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329220.7265737108,2779052.275418563,0,0,POINT (-1329220.7265737108 2779052.275418563)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329228.7602637634,2779047.0467798784,0,0,POINT (-1329228.7602637634 2779047.0467798784)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329226.639601635,2779043.1300196573,0,0,POINT (-1329226.639601635 2779043.1300196573)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329098.5591574658,2779041.7048191605,0,0,POINT (-1329098.5591574658 2779041.7048191605)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329228.5450098582,2779043.968491795,0,0,POINT (-1329228.5450098582 2779043.968491795)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329202.9437447889,2779040.7978479317,0,0,POINT (-1329202.9437447889 2779040.7978479317)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329455.7798016309,2779242.9301810944,0,0,POINT (-1329455.7798016309 2779242.9301810944)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329136.8116491225,2779037.3826862066,0,0,POINT (-1329136.8116491225 2779037.3826862066)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329115.5990343075,2779033.734387152,0,0,POINT (-1329115.5990343075 2779033.734387152)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329114.6217248347,2779032.1867956296,0,0,POINT (-1329114.6217248347 2779032.1867956296)
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329113.7646391862,2779025.662364681,0,0,POINT (-1329113.7646391862 2779025.662364681)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329109.6594187235,2779036.4991290616,0,0,POINT (-1329109.6594187235 2779036.4991290616)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329122.183328483,2779034.6194927227,0,0,POINT (-1329122.183328483 2779034.6194927227)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329115.0951926524,2779034.1697854316,0,0,POINT (-1329115.0951926524 2779034.1697854316)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329116.4367280514,2779030.36049187,0,0,POINT (-1329116.4367280514 2779030.36049187)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329121.834400209,2779045.4865173935,0,0,POINT (-1329121.834400209 2779045.4865173935)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329095.5024361673,2779041.988417885,0,0,POINT (-1329095.5024361673 2779041.988417885)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329223.052814355,2779047.5061141304,0,0,POINT (-1329223.052814355 2779047.5061141304)
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329134.6385401397,2779051.6801076615,0,0,POINT (-1329134.6385401397 2779051.6801076615)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329133.4806193279,2779046.9441475305,0,0,POINT (-1329133.4806193279 2779046.9441475305)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329136.4949152388,2779043.986739034,0,0,POINT (-1329136.4949152388 2779043.986739034)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329246.6589916565,2779058.655528974,0,0,POINT (-1329246.6589916565 2779058.655528974)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329113.4241162424,2779047.09674575,0,0,POINT (-1329113.4241162424 2779047.09674575)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329133.5560227635,2779054.5806374797,0,0,POINT (-1329133.5560227635 2779054.5806374797)
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329129.9451332754,2779047.7982465527,0,0,POINT (-1329129.9451332754 2779047.7982465527)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329197.7883723574,2779050.4957079645,0,0,POINT (-1329197.7883723574 2779050.4957079645)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329193.797641815,2779041.0763863386,0,0,POINT (-1329193.797641815 2779041.0763863386)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329197.6403272324,2779047.5914987843,0,0,POINT (-1329197.6403272324 2779047.5914987843)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329191.665503837,2779049.0117387623,0,0,POINT (-1329191.665503837 2779049.0117387623)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329193.9104204627,2779041.6374817058,0,0,POINT (-1329193.9104204627 2779041.6374817058)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329190.5357981957,2779037.903538203,0,0,POINT (-1329190.5357981957 2779037.903538203)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329031.0380567026,2779013.701765225,0,0,POINT (-1329031.0380567026 2779013.701765225)
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329192.4210320278,2779041.2624678565,0,0,POINT (-1329192.4210320278 2779041.2624678565)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329252.6447855737,2779054.00199061,0,0,POINT (-1329252.6447855737 2779054.00199061)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329255.7218092768,2779052.8948067464,0,0,POINT (-1329255.7218092768 2779052.8948067464)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329135.5420379797,2779054.2207186706,0,0,POINT (-1329135.5420379797 2779054.2207186706)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329044.351295573,2779016.756987641,0,0,POINT (-1329044.351295573 2779016.756987641)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329042.612069677,2779028.399804334,0,0,POINT (-1329042.612069677 2779028.399804334)
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329029.141017839,2779026.616259945,0,0,POINT (-1329029.141017839 2779026.616259945)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329042.267637348,2779024.914286012,0,0,POINT (-1329042.267637348 2779024.914286012)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329043.1509766576,2779021.9391507213,0,0,POINT (-1329043.1509766576 2779021.9391507213)
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329038.1162346012,2779016.812978989,0,0,POINT (-1329038.1162346012 2779016.812978989)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329050.0273373148,2779015.267330718,0,0,POINT (-1329050.0273373148 2779015.267330718)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329039.8859507896,2779022.978965184,0,0,POINT (-1329039.8859507896 2779022.978965184)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329031.1076296675,2779024.4754480766,0,0,POINT (-1329031.1076296675 2779024.4754480766)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329189.7318079546,2779045.652726971,0,0,POINT (-1329189.7318079546 2779045.652726971)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329234.0957229212,2779049.068174379,0,0,POINT (-1329234.0957229212 2779049.068174379)
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329241.40831798,2779052.5580947786,0,0,POINT (-1329241.40831798 2779052.5580947786)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329213.5562993623,2779047.348889677,0,0,POINT (-1329213.5562993623 2779047.348889677)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329469.9489887808,2779232.0806895886,0,0,POINT (-1329469.9489887808 2779232.0806895886)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329462.2693763857,2779230.554137528,0,0,POINT (-1329462.2693763857 2779230.554137528)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329461.7498002185,2779234.4747722056,0,0,POINT (-1329461.7498002185 2779234.4747722056)
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329467.1641093814,2779244.9966909066,0,0,POINT (-1329467.1641093814 2779244.9966909066)
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329463.9151019414,2779234.8211337957,0,0,POINT (-1329463.9151019414 2779234.8211337957)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329466.3875813296,2779243.0403561452,0,0,POINT (-1329466.3875813296 2779243.0403561452)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329444.2563272286,2779238.6828148337,0,0,POINT (-1329444.2563272286 2779238.6828148337)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329459.4853093973,2779233.507068143,0,0,POINT (-1329459.4853093973 2779233.507068143)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329231.8394257284,2779046.9452234497,0,0,POINT (-1329231.8394257284 2779046.9452234497)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329127.5497093655,2779052.3910871376,0,0,POINT (-1329127.5497093655 2779052.3910871376)
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329229.0037661626,2779047.419498914,0,0,POINT (-1329229.0037661626 2779047.419498914)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329216.894760924,2779047.3430528142,0,0,POINT (-1329216.894760924 2779047.3430528142)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329227.0558356128,2779054.3926999103,0,0,POINT (-1329227.0558356128 2779054.3926999103)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329228.674679647,2779053.124528405,0,0,POINT (-1329228.674679647 2779053.124528405)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329208.348245879,2779047.423038633,0,0,POINT (-1329208.348245879 2779047.423038633)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329136.5544947248,2779052.4922225834,0,0,POINT (-1329136.5544947248 2779052.4922225834)
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329136.955816464,2779050.818610122,0,0,POINT (-1329136.955816464 2779050.818610122)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329121.7375940592,2779053.836287995,0,0,POINT (-1329121.7375940592 2779053.836287995)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329203.8205081308,2779044.216466096,0,0,POINT (-1329203.8205081308 2779044.216466096)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329205.0643059665,2779045.102746401,0,0,POINT (-1329205.0643059665 2779045.102746401)
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329208.389119894,2779041.8058296535,0,0,POINT (-1329208.389119894 2779041.8058296535)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329201.8489008234,2779042.17071369,0,0,POINT (-1329201.8489008234 2779042.17071369)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329213.339854522,2779049.9853351354,0,0,POINT (-1329213.339854522 2779049.9853351354)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329234.1769206938,2779068.9872413166,0,0,POINT (-1329234.1769206938 2779068.9872413166)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329299.6554071945,2779061.9430400915,0,0,POINT (-1329299.6554071945 2779061.9430400915)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329291.2920304886,2779065.884919489,0,0,POINT (-1329291.2920304886 2779065.884919489)
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329289.2518467796,2779061.661641326,0,0,POINT (-1329289.2518467796 2779061.661641326)
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329205.3006802595,2779049.8093661023,0,0,POINT (-1329205.3006802595 2779049.8093661023)
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329208.2050299414,2779052.2020376925,0,0,POINT (-1329208.2050299414 2779052.2020376925)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329212.0254862972,2779051.9211240555,0,0,POINT (-1329212.0254862972 2779051.9211240555)
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329206.664567216,2779053.4845222356,0,0,POINT (-1329206.664567216 2779053.4845222356)
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329200.333076299,2779048.439500336,0,0,POINT (-1329200.333076299 2779048.439500336)
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329202.7679732505,2779049.3271976714,0,0,POINT (-1329202.7679732505 2779049.3271976714)
