CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329106.6054275928,2779157.1796388403,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329102.2589330093,2779155.7174929474,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329079.9069205811,2779142.601917177,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329049.440671321,2779136.206720944,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329047.4909955927,2779149.562815189,0,0
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329052.8223092845,2779141.4776055957,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329047.3026153338,2779142.5847372497,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329045.5241683908,2779148.210749581,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329048.036384664,2779150.0210910644,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329133.6332840293,2779151.7537807603,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329149.8468197358,2779159.435340907,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329154.3034378279,2779162.5968219023,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329149.0512225195,2779166.373069704,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329149.3445595554,2779162.1678091963,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329159.4487302229,2779163.4905570312,0,0
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329153.7317775504,2779166.5471746926,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329146.212544243,2779153.361748642,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329242.8940578299,2778939.76561434,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329454.3903898324,2778732.699809099,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329249.8027558392,2778940.4694529776,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329225.3498264318,2778942.5174162067,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329252.4851217063,2778942.1876512337,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329226.472674702,2778951.521923524,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329231.179921669,2778945.4411457805,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329148.9787851823,2779162.7949054646,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329236.9630645995,2778948.497408601,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329231.2472798293,2778948.59011581,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329237.5385434756,2778940.4127776134,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329230.1378064624,2778951.52257337,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329213.8312398323,2778941.5969041986,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329249.4364468355,2778940.372615844,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329251.7855755975,2778940.791678913,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329240.4833845822,2778947.0939529147,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329465.23431509,2778737.8557481826,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329224.4823824228,2778940.859224943,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329217.536269336,2778942.7760362956,0,0
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329220.8415908234,2778950.116257482,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329201.540257504,2778941.057103517,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329206.0269005713,2778936.6092669996,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329203.563475187,2778934.621197136,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329082.0963943626,2779151.857988232,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329087.1540800186,2779152.176499773,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329156.4619630403,2779160.3911891524,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329147.5783922817,2779160.3384988336,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329147.3153646938,2779151.6443765387,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329156.744298908,2779164.699939482,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329155.3845697634,2779157.11302204,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329142.1142248616,2779162.916924777,0,0
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329139.109543408,2779155.9112687036,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329359.855540332,2779311.3374650097,0,0
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1329158.8578046798,2779280.9890261223,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329171.9657526158,2779278.274993816,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329641.9340635503,2779224.1461418434,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329649.6100960015,2779215.979437561,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329160.869533644,2779274.3437624644,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329162.3332109323,2779286.70597245,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329158.600461841,2779288.7813297356,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329172.02635656,2779278.1317128623,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329163.9884780971,2779281.543836556,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329166.8132690454,2779275.0476721427,0,0
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1329159.8589058064,2779288.825594102,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329255.3165562167,2779140.750538036,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329267.5037969444,2779140.4314508187,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329259.7130523967,2779147.1433641417,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329264.08268964,2779144.7697938834,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329171.1767987292,2779283.539943008,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329273.908063642,2779153.7016642713,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329270.103934694,2779146.4638009383,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329267.9673458107,2779153.0054955697,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329148.3351066145,2779272.4965278595,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329054.5131276813,2779151.737218873,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329093.7090604636,2779143.6426284793,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329091.8490936288,2779154.5381599823,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329092.056687913,2779149.694264373,0,0
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1329089.8598874607,2779147.1191269644,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329098.8314898945,2779155.394980462,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329097.6419703811,2779151.05872441,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329071.1633171586,2779145.465427501,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329148.59370592,2779276.5964294705,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329141.9836071183,2779284.6607774966,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329152.5944695983,2779275.563580792,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329357.4529316865,2779103.4765787316,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329322.6016437672,2779089.1247301656,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329311.2010825782,2779093.0866502174,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329275.4730566281,2779113.110328299,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329307.8872154024,2779094.4540659045,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329318.3052010578,2779095.130304769,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329318.686833037,2779096.4957617405,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329342.0713829377,2779092.123665279,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329343.638321749,2779092.0985976094,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329378.8563513001,2779097.2483637733,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329378.4800782858,2779104.2259544837,0,0
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329366.5811945521,2779100.8136264114,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329367.548616566,2779095.6550481785,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329362.2031120986,2779094.747611874,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329362.2656304943,2779098.314973438,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329357.4525062968,2779101.962643591,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329344.659667031,2779096.860418322,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329325.750668358,2779096.293401644,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329330.385438468,2779088.8515891097,0,0
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329157.166489095,2779277.3143943017,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329182.7265331824,2779289.803529703,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329182.4714575207,2779286.093532584,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329180.899718304,2779282.020592687,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329182.9706036118,2779289.56793292,0,0
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329181.4414653203,2779283.6636713,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329173.020543399,2779277.3347656233,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329183.7875114218,2779287.6028661067,0,0
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329260.791024402,2779146.7234276677,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329171.7460876196,2779282.904047543,0,0
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329152.187579504,2779278.128973954,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329156.5917632426,2779281.704681771,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329170.160232324,2779286.316877621,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329255.3687641493,2779140.448025101,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329329.72735626,2779158.810059665,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329322.5249781287,2779160.9540816373,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329314.0526442323,2779159.410742479,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329321.4084661156,2779156.880531241,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329326.9235691193,2779156.8654761687,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329340.128261097,2779154.5287856115,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329340.9383876866,2779161.4436925934,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329337.8078187567,2779157.4948694003,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329332.071465975,2779152.8009692426,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329332.7141224255,2779164.1246327427,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329337.9740645124,2779163.1822431767,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329353.165289284,2779306.6086816657,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329363.7074764012,2779307.047162017,0,0
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329364.3204845497,2779315.196286159,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329349.3716219778,2779317.235162927,0,0
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329333.0826239057,2779154.4221993424,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329365.4468099137,2779307.212996142,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329357.468887704,2779311.3075312856,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329362.479695081,2779317.266416747,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329620.9106664325,2778760.025498956,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329274.1172800902,2779143.7022598465,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329282.6717249558,2779152.750060217,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329269.956507163,2779151.0696078897,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329260.5122367432,2779147.9436274045,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329262.3383173575,2779149.9438592773,0,0
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329255.633165901,2779141.6699368856,0,0
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1329267.741761875,2779153.330738027,0,0
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329254.0247793535,2779146.063751922,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329316.4829317147,2779148.0466009043,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329313.4377928905,2779153.982141167,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329650.1809317872,2779223.473835192,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329151.1150098708,2779283.593818524,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329152.365820014,2779279.9598361123,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329150.9409972772,2779277.3509240253,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329282.1676145978,2779156.013681285,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329147.7584150564,2779274.646445649,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329056.6340441804,2779142.047024955,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329068.1453328826,2779144.4524043,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329059.008453752,2779140.8611903638,0,0
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329059.322502355,2779143.5597359077,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329069.3460796077,2779148.1972883306,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329066.748687918,2779147.511313436,0,0
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329058.9578541908,2779141.631034063,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329162.0788845983,2779275.896237122,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329647.0419689408,2779215.215051605,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329644.9575963835,2779217.4851405923,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329145.3728732746,2779283.0199675728,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329652.7276989033,2779220.7151286392,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329649.944128834,2779222.8159579253,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329645.544327676,2779214.3327813153,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329617.479736182,2778761.3980580242,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329333.6535530281,2779150.070713503,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329366.5280029275,2779316.134086681,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329370.0410642042,2779313.66188826,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329374.8775820709,2779308.301563018,0,0
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329371.547189882,2779317.0958909295,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329378.1247257164,2779309.7646300895,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329631.6969185595,2778761.4122678195,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329627.456326447,2778766.2260873434,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329336.6280321598,2779159.7729437184,0,0
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329314.7739513458,2779152.9543528357,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329324.624155969,2779152.910164832,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329050.968020119,2779147.1652962663,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329190.7707234626,2779280.5520151816,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329200.9651877272,2779285.439800652,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329231.0746986016,2779292.888117194,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329187.9635892005,2779286.705693267,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329187.6438714766,2779288.0268800794,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329200.6594237636,2779280.4103583884,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329213.8700334332,2779290.6913166763,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329202.7410361432,2779294.670282363,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329209.0573654966,2779292.217378016,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329212.1478446268,2779283.0268270434,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329208.0948137797,2779282.1565313204,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329227.7025884837,2779296.7618033495,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329225.9853452852,2779284.986722062,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329221.3940108877,2779294.8773470186,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329216.2709891023,2779283.367166504,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329198.8110139929,2779291.946461761,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329215.6822919364,2779283.295414665,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329208.1131598565,2779290.498125295,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329208.9791228853,2779295.558268247,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329206.8921757303,2779288.213270465,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329204.7356786109,2779286.632249573,0,0
0_0,1067133,38425,66,1,15.748,3.048,0.9,-1329204.457434218,2779288.4839031394,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329205.152151017,2779295.708434369,0,0
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329232.9540760824,2779293.939319931,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329238.6133789443,2779296.733295688,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329241.7575270704,2779296.9768138044,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329193.4997639495,2779287.9955976135,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329351.33587531,2779310.8531252737,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329178.1855239735,2779285.734324699,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329176.5010468238,2779281.654780464,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329243.1917494014,2778932.439405363,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329276.0345661186,2778939.350957556,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329229.947680609,2778927.3361941664,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329238.166633375,2778936.2521644477,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329238.5976056387,2778936.689244488,0,0
0_0,1067137,38425,66,1,19.05,3.9624,0.99,-1329233.1797565788,2778926.3205980114,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329214.9690968432,2778924.2756020203,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329219.347376954,2778934.3784732576,0,0
0_0,1067126,38425,202,1,30.988,13.716,0.7,-1329224.4817068134,2778930.210404789,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329283.48014332,2779294.123242892,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329273.891707132,2779165.296799461,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329284.8609701768,2779301.7496337397,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329260.8986071614,2779297.578992693,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329264.238290062,2779290.088712472,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329273.4369349573,2779303.18980984,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329268.8095838414,2779295.6842587152,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329282.0830796224,2778939.6389438673,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329245.4515515622,2778925.5790565414,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329274.1600312365,2779300.3845624346,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329269.1499395296,2779298.6329152193,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329271.4849665149,2779291.5410357523,0,0
0_0,1067130,38425,202,1,15.24,8.8392,0.8,-1329267.7881870808,2779302.2609829935,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329276.7729315897,2779292.1584206573,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329262.5449537993,2779300.420243778,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329262.364388517,2779301.4555101325,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329650.0928591336,2779207.638098795,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329186.498158608,2779290.4046202996,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329222.1578978149,2779288.6336786714,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329218.542967602,2779287.7837069696,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329219.8322202764,2779294.0772019047,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329193.5412143609,2779289.94302064,0,0
0_0,1067127,38425,202,1,37.338,14.9352,0.75,-1329200.593115326,2779293.162654893,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329209.2488577862,2779291.7389891064,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329331.7769206017,2779172.078240328,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329329.4963115728,2779172.524625853,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329330.0621288272,2779167.9103128253,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329336.0696895784,2779175.263737775,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329314.363292115,2779308.367128557,0,0
0_0,1067129,38425,202,1,15.24,8.5344,0.9,-1329307.2243085008,2779306.298790163,0,0
0_0,1067128,38425,202,1,14.986,8.8392,0.8,-1329312.4819704595,2779301.9029805376,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329320.2511822828,2779307.0024650684,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329278.571506966,2779297.083910605,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329277.7135225646,2779298.834024443,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329284.4926071267,2779294.886156478,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329311.1318935624,2779170.95266738,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329281.3880711542,2779300.4731942,0,0
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1329289.635864295,2779302.366427809,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329312.8369022862,2779168.444509028,0,0
0_0,1067132,38425,202,1,17.272,8.5344,0.9,-1329324.7783373909,2779164.4438611222,0,0
0_0,1067136,38425,66,1,22.606,3.6576,0.99,-1329312.5813274744,2779172.8891104735,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329312.5248469352,2779171.1516793175,0,0
0_0,1067124,38425,202,1,16.764,10.0584,0.8,-1329322.4933867846,2779168.7242082595,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329315.1549708555,2779166.6249524783,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329313.6547977552,2779166.1934559285,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329312.213792549,2779162.731883124,0,0
0_0,1067131,38425,202,1,22.606,11.2776,0.85,-1329313.274802268,2779170.594988125,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329277.9927716698,2779159.8653044337,0,0
0_0,1067125,38425,202,1,35.052,13.1064,0.85,-1329279.6811201444,2779163.4225491243,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329275.109474627,2779158.495929169,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329270.327877612,2779163.220531005,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329315.8140727417,2779310.0130034704,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329240.877299491,2779290.5615717447,0,0
0_0,1067134,38425,202,1,3.302,2.4384,0.75,-1329239.6222850403,2779293.301496906,0,0
0_0,1067135,38425,202,1,3.302,2.7432000000000003,0.8,-1329183.3549318977,2779284.063844212,0,0
